"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EWVJL5A6","journalArticle","2008","Han, Jeong Yeob; Pingree, Raymond; Hawkins, Robert; Wise, Meg; Pingree, Suzanne; McTavish, Fiona; Gustafson, David","Cancer-Related Information Seeking Within an Interactive Health Communication System: An Application of the Comprehensive Model of Information Seeking (CMIS).","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=36956438&site=ehost-live&authtype=ip,sso&custid=s4392798","In order to provide insights about cancer patients' online information seeking behaviors, the present study analyzes individuals' transaction log data and reports on how demographics, disease-related factors, and psychosocial needs predict patterns of service use within a particular Interactive Health Communication System (IHCS).Study sample included 294 recently diagnosed breast cancer patients. Data included pretest survey scores of demographic, disease-related, and psychosocial factors and automatically collected IHCS use data over the 4-month intervention. Statistical analyses correlated pre-test survey scores with subsequent, specific types of IHCS service usage. Patterns of online cancer information seeking differed according to the patients' characteristics, suggesting that patients seek IHCS information and services that might help them most. Results of this study can inform more effective resource development for future eHealth applications. ..PAT.-Unpublished Manuscript [ABS)","2008","2020-06-05 21:15:30","2020-06-05 21:15:30","","1 - 34","","","","","","","","","","","","","","","","","","","","","","","","Information services; Medical Informatics; Cancer patients; Medical informatics; Breast Cancer; Comprehensive Health Enhancement Support System (CHESS); Comprehensive Model of Information Seeking (CMIS); Interactive Health Communication System (IHCS); Medical communication; Online Information Seeking; Online information services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKQ6VLCQ","journalArticle","2012","Fomenkova, GalinaI.","For your eyes only? A ‘Do Not Track’ proposal.","Information & Communications Technology Law","","13600834","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=71861081&site=ehost-live&authtype=ip,sso&custid=s4392798","The Internet has become an indispensable part of Americans’ everyday lives. At the same time, its ease of data collection and storage has put the notion of personal privacy in grave danger. The FTC is finally gearing up to face this danger and opened discussions on how Do Not Track regulations should operate. This article first explores the landscape of the current tracking mechanisms and surveys what Americans actually think of these practices and how much they understand about their legal protections. Second, it proposes a possible solution, partially grounded in a comparison with the popular and proven Do Not Call regulations. Specifically, I parse the problem into three main types of behavior – first-party tracking, third-party tracking, and the selling/sharing of collected data – and suggest a different legal rule for each. Selling/sharing of data poses the greatest threat to personal privacy and therefore, should be governed by an opt-in regime. Third-party tracking can be place)","2012","2020-06-05 21:15:30","2020-06-05 21:15:30","","33 - 52","","1","21","","","","","","","","","","","","","","","","","","","","","Internet; privacy; tracking; Customization; data collection; public opinion; Web personalization; Acquisition of data; consumer protection; cost-benefit; Do Not Call; Do Not Track; FTC; Information storage & retrieval systems; Internet privacy; opt-in; opt-out; tailored advertising; United States. Federal Trade Commission","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DRL9N6Y","journalArticle","2009","Han, Jeong Yeob","Examining Effective Use of an Interactive Health Communication System (IHCS).","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=45286730&site=ehost-live&authtype=ip,sso&custid=s4392798","This study conceptualizes two modes of online information acquisition within an Interactive Health Communication System (IHCS) based on previous literature on cancer-related information seeking, hypertext studies, and human-computer interaction: (a) media behavior in search of a particular kind of content and information with specific goals and purposes (searching), and (b) media behavior to broadly explore lists and contents from the information environment (browsing). By applying two modes of online information acquisition, this study analyzes within-individual changes in two modes through growth curve/longitudinal trajectory analysis. Specifically, this study presents data on individuals' transaction log data as they engage in an IHCS and reports on how individual history of the searching and browsing behaviors change over time and how changes in those behaviors predict their psychological and emotional quality of life during cancer experience. The result suggested considerable het)","2009","2020-06-05 21:15:30","2020-06-05 21:15:30","","1 - 25","","","","","","","","","","","","","","","","","","","","","","","","Research; Communication; Medical Informatics; Human-computer interaction; Browsing; Mass media; Cancer; Comprehensive Health Enhancement Support System (CHESS); Interactive Health Communication System (IHCS); Medical communication; Online Cancer Information Seeking; Searching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MIBJNWZ","journalArticle","2009","Wang, Jing; Huffaker, David; Treem, Jeffrey; Fullerton, Lindsay; Ahmad, Muhammad; Poole, Marshall; Contractor, Noshir","Focused on the Prize: Characteristics of Experts in Virtual Worlds.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=45286836&site=ehost-live&authtype=ip,sso&custid=s4392798","This study is the first large-scale multi-method attempt to empirically examine the characteristics leading to development of expertise in massively multi-player online role-playing games (MMORPGs). Benefiting from the unprecedented opportunity of obtaining game log data matched with survey data, it investigated the associations between game expertise and offline player characteristics as well as game motivations and behaviors. Players who were high on achievement motivation or social motivation had higher game expertise, while those high on immersion motivation had lower expertise. Game experts were also characterized by spending more time in the game and focusing their game time on completing tasks. Younger players showed a slim advantage over older players. Male and female players exhibited similar expertise levels in MMORPGs. ..PAT.-Unpublished Manuscript [ABSTRACT FROM AUTHOR], Copyright of Conference Papers – International Communication Association is the property of Internati)","2009","2020-06-05 21:15:30","2020-06-05 21:15:30","","1 - 30","","","","","","","","","","","","","","","","","","","","","","","","Surveys; motivation; expertise; online game; Achievement motivation in youth; Internet games; MMORPGs; Video gamers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8DKEP6W","journalArticle","2013","Boase, Jeffrey; Ling, Rich","Measuring Mobile Phone Use: Self-Report Versus Log Data.","Journal of Computer-Mediated Communication","","10836101","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=89047730&site=ehost-live&authtype=ip,sso&custid=s4392798","Approximately 40% of mobile phone use studies published in scholarly communication journals base their findings on self-report data about how frequently respondents use their mobile phones. Using a subset of a larger representative sample we examine the validity of this type of self-report data by comparing it to server log data. The self-report data correlate only moderately with the server log data, indicating low criterion validity. The categorical self-report measure asking respondents to estimate 'how often' they use their mobile phones fared better than the continuous self-report measure asking them to estimate their mobile phone activity 'yesterday.' A multivariate exploratory analysis further suggests that it may be difficult to identify under- and overreporting using demographic variables alone. [ABSTRACT FROM AUTHOR], Copyright of Journal of Computer-Mediated Communication is the property of Oxford University Press / USA and its content may not be copied or emailed to multip)","2013","2020-06-05 21:15:30","2020-06-05 21:15:30","","508 - 519","","4","18","","","","","","","","","","","","","","","","","","","","","mobile phones; Cell phones; measurement; Comparative studies; Telecommunication; log data; self-report; Demography; Acquisition of data; Multivariate analysis; Self-evaluation; self‐report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6UKY7B5D","journalArticle","2014","Hansen, Kasper M.; Pedersen, Rasmus Tue","Campaigns Matter: How Voters Become Knowledgeable and Efficacious During Election Campaigns.","Political Communication","","10584609","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=95713178&site=ehost-live&authtype=ip,sso&custid=s4392798","Election campaigns are more than simple competitions for votes; they also represent an opportunity for voters to become politically knowledgeable and engaged. Using a large-scale Web panel (N ≈ 5,000), we track the development of political knowledge, internal efficacy, and external efficacy among voters during the 2011 Danish parliamentary election campaign. Over the course of the campaign, the electorate’s political knowledge increases, and these gains are found across genders, generations, and educational groups, narrowing the knowledge gap within the electorate. Furthermore, internal and external efficacy increase over the course of the campaign, with gains found across different demographic groups, particularly narrowing the gaps in internal efficacy. The news media play a crucial role, as increased knowledge and efficacy are partly driven by media use, although tabloids actually decrease external efficacy. The findings suggest that positive campaign effects are universal across v)","2014","2020-06-05 21:15:29","2020-06-05 21:15:29","","303 - 324","","2","31","","","","","","","","","","","","","","","","","","","","","Denmark; Political campaigns; efficacy; election campaign; knowledge gap; Political campaigns in the press; Political communication; Political knowledge; Political participation; Political sociology; public service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K79P6DQ5","journalArticle","2020","Hooton, Christopher Alex","Testing the economics of the net neutrality debate.","Telecommunications Policy","","03085961","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=143080670&site=ehost-live&authtype=ip,sso&custid=s4392798","This paper examines the impacts of net neutrality rule changes in the United States in 2010, 2015, and 2017 on telecommunication industry investment levels. The paper tackles the issue with a comprehensive dataset with full time series coverage for all SEC-registered telecommunications firms from 2009 to 2018. The author tracks new capital expenditures incurred, which reflects new investment decisions made rather than old investment decisions materialized, with quarterly data and exact issuance dates. The paper uses a standard difference-in-difference model and a variety of robustness checks to examine causal impact effects of net neutrality rule changes. The paper finds net neutrality rule changes in the United States had no impact on telecommunication industry investment levels based on the data, outcome variable, and limiting assumptions used. This empirical question featured heavily as the key economic question in the 2015 Open Internet Order issuance and 2017 repeal process. Howe)","2020","2020-06-05 21:15:29","2020-06-05 21:15:29","","N.PAG - N.PAG","","5","44","","","","","","","","","","","","","","","","","","","","","Internet; Investment; Telecommunications; Telecommunication; Capital investments; Debates & debating; Internet service providers; Net neutrality; Network neutrality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3A7FEPD","journalArticle","2020","Ruan, Yu-Ping; Ling, Zhen-Hua; Zhu, Xiaodan; Liu, Quan; Gu, Jia-Chen","Generating diverse conversation responses by creating and ranking multiple candidates.","Computer Speech & Language","","08852308","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=141941040&site=ehost-live&authtype=ip,sso&custid=s4392798","• This paper introduces our systems built for Track 2 of DSTC7. • Our work promotes the diversity of conversation response generation by two steps. • (1) Create multiple responses for an input context together with its textual facts. • (2) Rank and return the best response using a topic coherence discrimination model. • The effectiveness of our methods are confirmed by online and offline evaluations. This paper introduces our systems built for Track 2 of Dialog System Technology Challenge 7 (DSTC7). This challenge track aimed to evaluate the response generation methods using fully data-driven conversation models in a knowledge-grounded setting, where textual facts were provided as the knowledge for each context-response pair. The sequence-to-sequence models have achieved impressive results in machine translation and have also been widely used for end-to-end generative conversation modelling. However, they tended to output dull and repeated responses in previous studies. Our work aims )","2020","2020-06-05 21:15:29","2020-06-05 21:15:29","","N.PAG - N.PAG","","","62","","","","","","","","","","","","","","","","","","","","","Artificial intelligence; Diversity; End-to-end; Data; Computer network protocols; Conversation; Conversation response generation; Encoding; Hierarchical routing (Computer network management); Ranking (Statistics); Variational autoencoders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RX9FE7LJ","journalArticle","2015","YANG, LIU (CATHY); TOUBIA, OLIVIER; DE JONG, MARTIJN G.","A Bounded Rationality Model of Information Search and Choice in Preference Measurement.","Journal of Marketing Research (JMR)","","00222437","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=102097888&site=ehost-live&authtype=ip,sso&custid=s4392798","It is becoming increasingly easier for researchers and practitioners to collect eye-tracking data during online preference measurement tasks. The authors develop a dynamic discrete choice model of information search and choice under bounded rationality, which they calibrate using a combination of eye-tracking and choice data. Their model extends Gabaix et al.'s (2006) directed cognition model by capturing fatigue, proximity effects, and imperfect memory encoding and by estimating individual-level parameters and partworths within a likelihood-based hierarchical Bayesian framework. The authors show that modeling eye movements as the outcome of forward-looking utility maximization improves out-of-sample predictions, enables researchers and practitioners to use shorter questionnaires, and allows better discrimination between attributes. [ABSTRACT FROM AUTHOR], Copyright of Journal of Marketing Research (JMR) is the property of American Marketing Association and its content may not be copi)","2015","2020-06-05 21:15:28","2020-06-05 21:15:28","","166 - 183","","2","52","","","","","","","","","","","","","","","","","","","","","Memory; eye tracking; Eye tracking; Consumer behavior; Bounded rationality; Consumer preferences; Discrete choice models; dynamic discrete choice models; Mental fatigue; preference measurement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z5JF7KLT","journalArticle","2012","Ling, Rich; Canright, Geoff; Bjelland, Johannes; Engø-Monsen, Kenth; Sundsøy, PålRoe","Small and Even Smaller Circles: The Size of Mobile Phone-Based Core Social Networks in Scandinavia and South Asia.","Journal of Intercultural Communication Research","","17475759","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=83140911&site=ehost-live&authtype=ip,sso&custid=s4392798","Previous research in developed countries has shown that mobile phone users call and text to a relatively small circle of people. Research from the Global South indicates that core network size is often larger than in the developed world since the logistics of daily life require extended informal logistics. This suggests that the core social network, as seen in the use of mobile voice and texting, will be larger in developing countries than in developed countries. This is tested using mobile phone log data from Norway, Malaysia, Thailand and Pakistan. A total of 4000 subscribers and their “one hop” social networks (approx. 80,000 links) were examined. The results show that the core mobile phone-based networks are not larger in developing countries. This indicates that cost, literacy and other cultural issues are significant when considering the question of core network size as seen in the use of mobile telephony. [ABSTRACT FROM PUBLISHER], Copyright of Journal of Intercultural Communic)","2012","2020-06-05 21:15:28","2020-06-05 21:15:28","","320 - 339","","3","41","","","","","","","","","","","","","","","","","","","","","Social Network Analysis; Cross-cultural communication; Online social networks; Scandinavia; Literacy; Mobile communication systems; Cross Cultural Research; Mobile Com; South Asia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"726AFWIX","journalArticle","2018","Guvenc, Ismail; Koohifar, Farshad; Singh, Simran; Sichitiu, Mihail L.; Matolak, David","Detection, Tracking, and Interdiction for Amateur Drones.","IEEE Communications Magazine","","01636804","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=129167189&site=ehost-live&authtype=ip,sso&custid=s4392798","Unmanned aerial vehicles, also known as drones, are expected to play major roles in future smart cities, for example, by delivering goods and merchandise, serving as mobile hotspots for broadband wireless access, and maintaining surveillance and security. The goal of this survey article is to study various potential cyber and physical threats that may arise from the use of UAVs, and subsequently review various ways to detect, track, and interdict malicious drones. In particular, we review techniques that rely on ambient radio frequency signals (emitted from UAVs), radars, acoustic sensors, and computer vision techniques for detection of malicious UAVs. We present some early experimental and simulation results on range estimation of UAVs and receding horizon tracking of UAVs. Finally, we summarize common techniques that are considered for interdiction of UAVs. [ABSTRACT FROM AUTHOR], Copyright of IEEE Communications Magazine is the property of IEEE and its content may not be copied or )","2018","2020-06-05 21:15:28","2020-06-05 21:15:28","","75 - 81","","4","56","","","","","","","","","","","","","","","","","","","","","Privacy; Computer vision; Radar; Radar tracking; Wireless communication; Communication system security; Drone aircraft; Drones; Radio frequency; Radio wave propagation; Wireless fidelity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KL6WP64","journalArticle","2012","","Using Habit Strength to Explain Sustained Participation in an Online Community for User- Generated Content.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=85899882&site=ehost-live&authtype=ip,sso&custid=s4392798","User activities in social media sites, such as online communities, have mainly been examined under the assumption that individuals are rational individuals who are always cognizant of what they are doing and why. We argue that not all ""use"" is the same; while some behaviors are governed by conscious motivations, others may be a habitual response that is developed out of routine. We take a more granular approach to explaining what people are doing in online communities and how motivations and habits explain their use of specific features. In the context of the user-generated content community Everything2 we employ both server log and self-report data, finding that habit is a non-conscious-driven behavior that is more associated with less cognitively-demanding tasks than content production. [ABSTRACT FROM AUTHOR], Copyright of Conference Papers – International Communication Association is the property of International Communication Association and its content may not be copied or email)","2012","2020-06-05 21:15:27","2020-06-05 21:15:27","","1 - 28","","","","","","","","","","","","","","","","","","","","","","","","Social media; online community; computer supported collaborative work; Content analysis; Virtual communities; Habit; Human behavior; motivations; Hypothesis; Associations; etc.; institutions; uses and gratifications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55QD5X8N","journalArticle","2014","Leavy, JustineE.; Rosenberg, Michael; Bull, FionaC.; Bauman, AdrianE.","Who Do We Reach? Campaign Evaluation of Find Thirty every day® Using Awareness Profiles in a Western Australian Cohort.","Journal of Health Communication","","10810730","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=96861674&site=ehost-live&authtype=ip,sso&custid=s4392798","Mass media campaigns are part of a comprehensive, population-based approach to communicate physical activity behavior change. Campaign awareness is the most frequently reported, short-term comparable measure of campaign effectiveness. Most mass media campaigns report those who were aware with those who are unaware of campaigns. Few campaigns follow awareness in the same respondent, over time, during a mass media campaign to track different patterns of awareness or awareness profiles—“never,” “early,” “late,” or “always”—that may emerge. Using awareness profiles, the authors (a) address any demographic differences between groups and (b) assess changes in physical activity. Find Thirty every day® was a populationwide mass media campaign delivered in Western Australia. The cohort comprised 405 participants, who completed periodic telephone interviews over 2 years. Almost one third (30.4%) were “never aware” of the campaign. More than one third recalled the campaign at one or more time po)","2014","2020-06-05 21:15:27","2020-06-05 21:15:27","","853 - 869","","7","19","","","","","","","","","","","","","","","","","","","","","Physical activity; Western Australia; Demographic surveys; Health behavior – Research; Mass media in health education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TV7X7HRF","journalArticle","2011","","MEASURING MOBILE PHONE USE: SELF-REPORT VERSUS LOG DATA.","Conference Papers – International Communication Association","","","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=79595634&site=ehost-live&authtype=ip,sso&custid=s4392798","In this paper we examine how well two types of self-report measures adequately operationalize frequency of mobile phone use by comparing them to server log data. Our self-report measures of voice and SMS text messaging activity are drawn from a nationally representative survey of adults living in Norway. Our results show that selfreport measures only correlate moderately to the server log data. This result poses serious epistemological implications for the many influential studies that use similar selfreport measures. We further conduct an exploratory multivariate analysis to examine the extent to which demographic traits are associated with under- and over-reporting. Gender, age, household size, marital status, and employment status were all found to be significant predictors of under- or over-reporting. [ABSTRACT FROM AUTHOR], Copyright of Conference Papers – International Communication Association is the property of International Communication Association and its content may not b)","2011","2020-06-05 21:15:27","2020-06-05 21:15:27","","1 - 20","","","","","","","","","","","","","","","","","","","","","","","","mobile phone; Cell phones; measurement; methods; Norway; self-report; Multivariate analysis; Self-evaluation; Marital status; Social status; Text messages (Telephone systems)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBVW55EV","journalArticle","2012","Kobayashi, Tetsuro; Boase, Jeffrey","No Such Effect? The Implications of Measurement Error in Self-Report Measures of Mobile Communication Use.","Communication Methods & Measures","","19312458","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=76446222&site=ehost-live&authtype=ip,sso&custid=s4392798","Research on the social and psychological effects of mobile phone communication primarily is conducted using self-report measures of use. However, recent studies have suggested such measures of mobile phone communication use contain a significant amount of measurement error. This study compares the frequency of mobile phone use measured by self-report questions with error-free log data automatically collected through an Android smartphone application. Using data from 310 Android phone users in Japan, we investigate the extent to which nonrandom measurement error exists in self-report responses to questions about mobile phone use and predictors of this error. Our analysis shows that users generally overreport their frequency of mobile communication and that overestimation is better predicted by proxy measures of social activity than demographic variables. We further show an example of how overreporting can result in an overestimation of the effects of mediated communication on civic eng)","2012","2020-06-05 21:15:27","2020-06-05 21:15:27","","126 - 143","","2","6","","","","","","","","","","","","","","","","","","","","","Cell phones; Japan; Mobile communication systems; Self-evaluation; Computer users; Measurement errors; Social action","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVFXJC53","journalArticle","2018","Park, Yong Jin","Explicating Net Diversity in Trend Assessment.","Communication Research","","00936502","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=130320014&site=ehost-live&authtype=ip,sso&custid=s4392798","This study tracks the increasing supply of Internet access and the diversity of Internet use by analyzing data from the three waves of a survey conducted in the United Kingdom in 2005, 2007, and 2009. Data on Internet access and three dimensions of online use (civic-government, economic-commerce, and generic information and news) reveal that the Internet not only offers an emergent promise of diversity but also presents a systematic divide in which the increase in benefits (of Internet capacities and actual consumed) does not uniformly occur, while the impacts of social disparities remain constant over time. Our discussion addresses how characteristics of social backgrounds are salient in harnessing types of Internet use that may be a critical tipping point for information diversity. We argue that policymakers will be better served by understanding the constraint of actual use that is to be in par with the continuous explosion of technological supply. [ABSTRACT FROM AUTHOR], Copyright)","2018","2020-06-05 21:15:27","2020-06-05 21:15:27","","783 - 809","","5","45","","","","","","","","","","","","","","","","","","","","","Internet use; Information retrieval; Internet access; Internet users; Access to information; Capacity management (Computers); communication policy; Communication policy; Computer surveys; Diversity methods (Telecommunications); information diversity; Social background; social disparity; Supply & demand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P4DM22GG","journalArticle","2016","Lemke, Jeslyn; Chala, Endalk","Tweeting democracy: An ethnographic content analysis of social media use in the differing politics of Senegal and Ethiopia's newspapers.","Journal of African Media Studies","","2040199X","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=117648527&site=ehost-live&authtype=ip,sso&custid=s4392798","This descriptive, empirical study gives context to how print journalists in two politically different African nations, Senegal and Ethiopia, use Twitter and Facebook to report the news and to what extent. We ask, 'how is this new model of online reporting manifesting itself in Ethiopian and Senegalese newsrooms, given Senegal's track record of democratic government and free press and Ethiopia's infamously authoritarian control and censorship of the country's journalists?'. The method is a content analysis of 60 days of posts on ten print newspapers' Twitter and Facebook pages, to establish a comparative assessment of the two nations. Findings are also given context by comparing the print newspapers' popularity on Twitter and Facebook against each nation's top 20 most popular Twitter and Facebook pages. Results show Ethiopia to be markedly behind in Twitter posts, but the newspapers of each country show similar rates of posting to Facebook. Journalists in both nations are not livetweet)","2016","2020-06-05 21:15:27","2020-06-05 21:15:27","","167 - 185","","2","8","","","","","","","","","","","","","","","","","","","","","Social media; social media; Africa; censorship; Content analysis; Newspapers; developing countries; Censorship; Democracy; Ethiopia; Freedom of the press; Internet governance; print journalism; Senegal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K45ZJWY4","journalArticle","2016","Al Mahmud, Abdullah; Martens, Jean-Bernard","Social networking through email: studying email usage patterns of persons with aphasia.","Aphasiology","","02687038","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=111336172&site=ehost-live&authtype=ip,sso&custid=s4392798","Background: A social networking program has been developed by the Aphasia Union Netherlands (AVN) to enhance communication between older persons with aphasia (PWA) mutually and with their therapists. The medium of communication is email. Aims: The aim of the paper is to understand the email usage patterns of PWA. Methods & Procedures: We evaluated the email program in two ways, i.e., by analysing the AVN email server logs and by collecting subjective responses through questionnaires. The log data that we analysed were over 4 years (2007–2010). Outcomes & Results: Our results indicate that both PWA and therapists find the email program useful, despite the fact that they expressed several criticisms about its usability. We have found from the log results that there were three types of users utilising the email program. Group 1 registered to use the program but never used it; Group 2 started using the program after registration and after some time stopped using it. And finally Group 3 is)","2016","2020-06-05 21:15:26","2020-06-05 21:15:26","","186 - 210","","2/3","30","","","","","","","","","","","","","","","","","","","","","Communication; Netherlands; email; Social networks; social networking; assistive technology; Email; Questionnaires; aphasia; Aphasia; Evaluation of human services programs; Speech therapists; User interfaces (Computer systems)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ULRWXBR8","journalArticle","2015","Kim, Hye Kyung; Niederdeppe, Jeff; Guillory, Jamie; Graham, Meredith; Olson, Christine; Gay, Geri","Determinants of Pregnant Women’s Online Self-Regulatory Activities for Appropriate Gestational Weight Gain.","Health Communication","","10410236","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=102498174&site=ehost-live&authtype=ip,sso&custid=s4392798","This study examined psychosocial and sociodemographic factors associated with pregnant women’s use of Web-based tools to set and monitor personal goals for healthy diet and physical activity. These tools were made available to women participating in a randomized trial testing a Web-based intervention to promote appropriate gestational weight gain. We used data from a baseline survey of pregnant women assigned to the intervention group and log data on women’s use of various intervention features (N= 873). Women who believed that appropriate gestational weight gain would lead to healthy outcomes for their child were more likely to engage in online goal-setting and self-monitoring. Less positive outcome expectancy beliefs about the relationship between their own weight and baby’s health partially explains why some at risk subpopulations (e.g., African-American women) were less likely to utilize online self-regulatory tools. This study specifies key psychosocial and motivational factors t)","2015","2020-06-05 21:15:26","2020-06-05 21:15:26","","922 - 932","","9","30","","","","","","","","","","","","","","","","","","","","","Internet; Sociodemographic factors; Body mass index; Pregnancy; Diet; Physical activity; New England; Health promotion; Logistic regression analysis; Information resources; Chi-squared test; Confidence intervals; Descriptive statistics; Evaluation of medical care; Goal (Psychology); Motivation (Psychology); Odds ratio; Pregnancy – Psychological aspects; Prenatal care; Regulation of body weight; Research funding; Self regulation; Self-management (Psychology); T-test (Statistics); Weight gain; Weight gain in pregnancy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EK2RRIX","journalArticle","2016","Mohiuddin, Saleem","Crossing the Borders: Language, Literature & Social Media A Case Study of Urdu.","Language in India","","19302940","","https://search.ebscohost.com/login.aspx?direct=true&db=ufh&AN=117287432&site=ehost-live&authtype=ip,sso&custid=s4392798","If the language and literature provides means for communication then the Social Media provides an ideal way of expressing one's self. No doubt, today the Social Media have eliminated the boundaries of time and space and geography as well. Due to the excessive use of Social Media, the social values nurtured from centuries are vanishing and new traditions are emerging. Man, the social animal is trying to fulfill his social urges in the magical screens of Desktops, Laptops or Palmtops. Every language possesses a certain culture and every culture nurtures a certain language. Literature is nothing but a mirror of the life and culture of its era. Social Media attracts new generation through its glamour and on a large and wide scale. Everyone is having an utmost desire to express and project himself as, when and how he wants. Social media is providing the same opportunity to everyone with a click of a mouse. In this process, language suffered a lot and as a result literature also got the wou)","2016","2020-06-05 21:15:26","2020-06-05 21:15:26","","179 - 188","","7","16","","","","","","","","","","","","","","","","","","","","","Social media; globalization; social media; culture; language; literature; Language & languages; Literature; Social values; Space & time in literature; Urdu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
